id,Name,Team,Position,Height
149019,D. Simpson,Leicester City,DF,176
8653,H. Maguire,Leicester City,DF,188
283142,D. Gray,Leicester City,MD,180
192748,M. James,Leicester City,MD,181
265366,O. Ndidi,Leicester City,MD,187
8488,W. Morgan,Leicester City,DF,186
8498,A. King,Leicester City,MD,184
14853,C. Fuchs,Leicester City,DF,187
277002,F. Diabate,Leicester City,FW,175
14763,S. Okazaki,Leicester City,FW,174
12829,J. Vardy,Leicester City,FW,178
8013,M. Albrighton,Leicester City,MD,175
3928,V. Fuente,Leicester City,MD,190
8480,K. Schmeichel,Leicester City,GK,185
28117,R. Ghezzal,Leicester City,MD,182
70381,R. Pereira,Leicester City,DF,175
70403,A. Silva,Leicester City,MD,175
350976,B. Chilwell,Leicester City,DF,178
7914,J. Evans,Leicester City,DF,188
21333,Y. Benalouane,Leicester City,DF,185
136509,D. Ward,Leicester City,GK,191
26032,C. Doukoure,Levante,MD,180
3919,I. Mendoza,Levante,DF,175
6914,A. Moreno,Levante,FW,189
338201,E. Boateng,Levante,FW,175
225089,J. Nogales,Levante,MD,180
50461,A. Sadiku,Levante,FW,186
278316,J. Ojeda,Levante,GK,188
254189,I. Alvarez,Levante,FW,174
410055,R. Pier,Levante,DF,182
5383,A. Aranda,Levante,DF,179
3496,S. Redondo,Levante,DF,185
259524,S. Moore,Levante,DF,179
286974,I. Martinez,Levante,GK,183
264778,M. Id,Levante,MD,181
3398,R. Mateos,Levante,GK,196
8213,R. Naixes,Levante,MD,182
213124,J. Benito,Levante,DF,189
3330,O. Paredes,Levante,GK,189
278049,E. Almada,Levante,DF,186
3937,R. Salvador,Levante,FW,179
237269,S. Lukic,Levante,MD,183
20536,G. Pazzini,Levante,FW,180
280383,E. Bardhi,Levante,MD,169
3460,J. Moreno,Levante,DF,177
3920,P. Munoz,Levante,DF,174
247220,D. Salgueiro,Levante,MD,178
3470,J. Campana,Levante,MD,179
3464,A. Rodriguez,Levante,DF,178
257750,T. Alencar,Lille,MD,179
25710,B. Soumaoro,Lille,DF,186
134496,M. Maignan,Lille,GK,191
499200,B. Verite,Lille,MD,0
41056,T. Ribeiro,Lille,MD,176
397033,B. Soumare,Lille,MD,188
372904,K. Dabila,Lille,DF,183
286917,F. Toure,Lille,DF,182
408052,K. Koffi,Lille,GK,186
471771,I. Faraj,Lille,MD,172
144867,K. Malcuit,Lille,DF,178
245807,F. Bahlouli,Lille,MD,182
25415,J. Pied,Lille,DF,173
413582,Y. Bissouma,Lille,MD,182
413597,R. N'Guessan,Lille,DF,177
213308,J. Mujica,Lille,DF,184
366546,L. Mothiba,Lille,FW,182
415917,G. Magalhaes,Lille,DF,190
436250,V. Pollet,Lille,MD,177
247671,N. Pepe,Lille,FW,183
284322,E. Martinez,Lille,FW,178
286553,A. Ghazi,Lille,FW,189
250134,L. Neto,Lille,FW,175
8126,J. Fonte,Lille,DF,191
70959,E. Ie,Lille,DF,178
282033,A. Jakubech,Lille,GK,188
4908,A. Perez,Liverpool,DF,171
237268,M. Grujic,Liverpool,MD,191
8514,S. Mignolet,Liverpool,GK,193
222220,A. Robertson,Liverpool,DF,178
286831,D. Solanke,Liverpool,FW,185
346101,T. Alexander-Arnold,Liverpool,DF,175
370,V. Dijk,Liverpool,DF,193
7964,J. Henderson,Liverpool,MD,182
257899,J. Gomez,Liverpool,DF,188
8140,A. Lallana,Liverpool,MD,172
15808,R. Oliveira,Liverpool,FW,181
116,G. Wijnaldum,Liverpool,MD,175
7907,D. Sturridge,Liverpool,FW,180
214220,A. Becker,Liverpool,GK,191
25393,D. Lovren,Liverpool,DF,188
25747,S. Mane,Liverpool,FW,175
7868,A. Oxlade-Chamberlain,Liverpool,MD,175
8319,J. Milner,Liverpool,MD,176
14870,J. Matip,Liverpool,DF,195
120353,M. Ghaly,Liverpool,FW,175
8392,N. Clyne,Liverpool,DF,175
49872,X. Shaqiri,Liverpool,MD,169
222798,R. Zentner,Mainz 05,GK,194
51013,R. Quaison,Mainz 05,MD,183
290119,M. Niakhate,Mainz 05,DF,190
83836,A. Maxim,Mainz 05,MD,178
15399,D. Brosinski,Mainz 05,DF,178
14766,R. Adler,Mainz 05,GK,191
221172,A. Hack,Mainz 05,DF,193
8315,N. Jong,Mainz 05,MD,174
16303,D. Latza,Mainz 05,MD,179
391425,R. Baku,Mainz 05,MD,176
302600,S. Serdar,Mainz 05,MD,183
21469,G. Donati,Mainz 05,DF,178
230687,E. Berggreen,Mainz 05,FW,194
15201,A. Ujah,Mainz 05,FW,183
337647,F. Muller,Mainz 05,GK,192
86517,P. Blasis,Mainz 05,FW,165
223560,L. Oztunali,Mainz 05,MD,184
235450,A. Diallo,Mainz 05,DF,188
228980,J. Gbamin,Mainz 05,MD,186
15178,S. Bell,Mainz 05,DF,192
15179,N. Bungert,Mainz 05,DF,188
66654,K. Onisiwo,Mainz 05,MD,188
224896,G. Holtmann,Mainz 05,MD,183
8277,K. Walker,Manchester City,DF,183
8307,V. Kompany,Manchester City,DF,193
26150,R. Mahrez,Manchester City,MD,179
105339,F. Rosa,Manchester City,MD,179
241564,O. Zinchenko,Manchester City,MD,175
70083,D. Silva,Manchester City,DF,184
70086,N. Otamendi,Manchester City,DF,183
26136,B. Mendy,Manchester City,DF,185
70085,E. Mangala,Manchester City,DF,188
245364,L. Sane,Manchester City,MD,184
265673,B. Silva,Manchester City,MD,173
447205,P. Foden,Manchester City,MD,175
404397,B. Diaz,Manchester City,MD,170
71654,E. Moraes,Manchester City,GK,187
38021,K. Bruyne,Manchester City,MD,181
134502,A. Laporte,Manchester City,DF,191
340386,G. Jesus,Manchester City,FW,175
9380,J. Stones,Manchester City,DF,188
8325,S. Castillo,Manchester City,FW,173
11066,R. Sterling,Manchester City,FW,170
14808,I. Gundogan,Manchester City,MD,180
3662,C. Munoz,Manchester City,GK,184
8317,D. Silva,Manchester City,MD,173
8464,F. Delph,Manchester City,MD,174
71703,V. Lindelof,Manchester United,DF,187
21095,M. Darmian,Manchester United,DF,182
397178,M. Rashford,Manchester United,FW,187
7906,J. Garcia,Manchester United,MD,170
7936,P. Pogba,Manchester United,MD,191
7922,C. Smalling,Manchester United,DF,193
256998,E. Bailly,Manchester United,DF,187
7938,L. Mosquera,Manchester United,DF,181
7934,J. Lingard,Manchester United,MD,174
7918,P. Jones,Manchester United,DF,185
7910,D. Quintana,Manchester United,GK,193
7905,R. Menama,Manchester United,FW,190
3361,A. Sanchez,Manchester United,FW,169
7939,A. Young,Manchester United,DF,175
134513,A. Martial,Manchester United,FW,184
8935,L. Grant,Manchester United,GK,193
8249,M. Fellaini-Bakkioui,Manchester United,MD,194
3413,A. Aguera,Manchester United,MD,182
20606,S. Romero,Manchester United,GK,192
70122,N. Matic,Manchester United,MD,194
101652,F. Rojo,Manchester United,DF,187
40335,F. Santos,Manchester United,MD,169
8135,L. Shaw,Manchester United,DF,185
397174,S. McTominay,Manchester United,MD,193
25503,G. Mandjeck,Metz,MD,185
25716,N. Roux,Metz,FW,182
209014,F. Boulaya,Metz,MD,180
37796,D. Milicevic,Metz,MD,171
366563,V. Selimovic,Metz,DF,190
26512,M. Dossevi,Metz,MD,172
26508,R. Cohade,Metz,MD,180
376908,A. Jallow,Metz,MD,166
406156,V. Thill,Metz,MD,168
86486,G. Poblete,Metz,MD,173
26138,J. Rivierez,Metz,DF,181
330395,G. Hein,Metz,MD,170
25809,E. Riviere,Metz,FW,182
4786,I. Campeny,Metz,DF,172
25919,J. Palmieri,Metz,DF,170
28965,O. Nguette,Metz,FW,182
498357,I. Niane,Metz,FW,187
25423,M. Bisevac,Metz,DF,185
294697,H. Diallo,Metz,FW,186
396628,N. Basin,Metz,DF,169
470517,L. Goudiaby,Metz,MD,178
286506,M. Udol,Metz,DF,178
14990,F. Diagne,Metz,DF,185
3526,M. Musacchio,Milan,DF,182
20449,F. Borini,Milan,FW,180
3531,C. Valencia,Milan,DF,187
20845,G. Bonaventura,Milan,MD,180
286226,M. Locatelli,Milan,MD,185
239294,J. Mauri,Milan,MD,169
20943,R. Montolivo,Milan,MD,182
20459,L. Bonucci,Milan,DF,190
20390,I. Abate,Milan,DF,180
28291,T. Bakayoko,Milan,MD,184
37732,L. Biglia,Milan,MD,178
21272,L. Antonelli,Milan,DF,184
7949,J. Paez,Milan,GK,188
105376,N. Kalinic,Milan,FW,187
146588,A. Romagnoli,Milan,DF,188
350999,G. Donnarumma,Milan,GK,198
14922,R. Araya,Milan,DF,180
285109,F. Kessie,Milan,MD,183
105361,I. Strinic,Milan,DF,186
15524,H. Calhanoglu,Milan,MD,178
116269,D. Suarez,Milan,MD,178
134419,A. Conti,Milan,DF,181
3323,G. Higuain,Milan,FW,184
257028,D. Calabria,Milan,DF,176
11063,J. Torre,Milan,FW,176
22085,A. Donnarumma,Milan,GK,192
351010,P. Cutrone,Milan,FW,184
26196,D. Sidibe,Monaco,DF,182
3450,R. Zarate,Monaco,FW,177
263766,J. Nascimento,Monaco,DF,184
263802,Y. Tielemans,Monaco,MD,176
353821,L. Mukinayi,Monaco,GK,186
481329,P. Pellegri,Monaco,FW,188
471589,M. Sylla,Monaco,FW,181
289359,Y. Bennasser,Monaco,MD,184
266917,A. Traore,Monaco,MD,180
257800,A. Golovin,Monaco,MD,180
255320,G. Boschilia,Monaco,MD,172
14913,D. Benaglio,Monaco,GK,194
300784,J. Moraes,Monaco,DF,184
276978,A. Diakhaby,Monaco,FW,188
331923,K. N'Doram,Monaco,MD,185
207143,F. Tavares,Monaco,MD,188
21097,K. Glik,Monaco,DF,190
405977,J. Queralt,Monaco,FW,183
20677,A. Raggi,Monaco,DF,187
149101,A. Toure,Monaco,DF,183
344927,S. Sy,Monaco,GK,192
135913,M. Lopes,Monaco,MD,174
135747,D. Subasic,Monaco,GK,191
20948,S. Jovetic,Monaco,FW,183
143189,R. Ninga,Montpellier,FW,186
246946,E. Skhiri,Montpellier,MD,185
501018,R. Caumet,Montpellier,MD,174
30437,F. Mollet,Montpellier,MD,170
372627,K. Sanson,Montpellier,MD,173
26016,B. Lecomte,Montpellier,GK,186
27955,G. Laborde,Montpellier,FW,182
3308,P. Mendes,Montpellier,DF,186
25457,J. Roussillon,Montpellier,DF,175
366528,D. Bertaud,Montpellier,GK,180
116345,F. Gonzalez,Montpellier,MD,187
343116,M. Poaty,Montpellier,DF,177
25786,D. Congre,Montpellier,DF,185
25829,P. Lasne,Montpellier,MD,186
25993,V. Silva,Montpellier,DF,180
26008,S. Camara,Montpellier,FW,174
344744,N. Ikone,Montpellier,FW,175
125076,A. Bitolo,Montpellier,DF,175
28335,R. Aguilar,Montpellier,DF,172
335763,S. Sambia,Montpellier,MD,185
499977,Y. Ammour,Montpellier,FW,182
477744,N. Cozza,Montpellier,DF,178
426692,B. Passi,Montpellier,DF,189
14945,G. Sio,Montpellier,FW,180
341973,N. Mulere,Montpellier,DF,186
244335,K. Dolly,Montpellier,FW,170
276983,I. Mbenza,Montpellier,FW,187
280116,J. Porsan-Clemente,Montpellier,FW,179
361843,S. Haksabanovic,Malaga,MD,174
3719,R. Gago,Malaga,GK,192
5791,J. Acosta,Malaga,MD,175
399673,E. Rolon,Malaga,MD,175
4009,M. Lacen,Malaga,MD,176
3705,A. Morales,Malaga,MD,183
285509,I. Success,Malaga,FW,182
408293,J. Parra,Malaga,MD,170
116283,D. Silva,Malaga,FW,177
37836,M. Lestienne,Malaga,MD,176
21894,S. Gallardo,Malaga,MD,172
4003,M. Gomez,Malaga,DF,185
405972,A. Garcia,Malaga,DF,170
6509,M. Mohamedi,Malaga,GK,190
3711,M. Kone,Malaga,FW,176
5472,L. Rodriguez,Malaga,DF,183
259946,A. Maestre,Malaga,FW,185
3645,G. Irizabal,Malaga,MD,178
3875,B. Tomas,Malaga,FW,186
247173,A. Albert,Malaga,GK,194
247169,D. Polanco,Malaga,DF,184
278007,F. Rostagnol,Malaga,DF,178
3568,J. Pozo,Malaga,MD,182
470756,A. Jimenez,Malaga,DF,173
3866,M. Urrutia,Malaga,MD,174
3779,A. Calvo,Malaga,FW,179
275293,S. Sanchez,Malaga,MD,179
105616,B. Aide,Malaga,FW,180
462312,I. Soler,Malaga,DF,0
7857,I. Pons,Malaga,DF,189
3735,J. Lopez,Malaga,DF,179
254,R. Altuve,Malaga,DF,175
352748,I. Pozo,Malaga,DF,180
14757,Z. Kuzmanovic,Malaga,MD,185
5327,M. Cifuentes,Malaga,DF,174
485383,A. Sanchez,Malaga,MD,178
400549,P. Torres,Malaga,DF,191
32793,A. N'Diaye,Malaga,MD,187
270866,D. Silva,Nantes,DF,185
286381,E. Kwateng,Nantes,DF,183
260002,V. Rongier,Nantes,MD,172
299154,S. Moutoussamy,Nantes,MD,176
8899,A. Kacaniklic,Nantes,MD,181
83574,A. Tatarusanu,Nantes,GK,196
66,K. Sigthorsson,Nantes,FW,186
25523,L. Djidji,Nantes,DF,184
40301,L. Lima,Nantes,DF,178
25444,K. Coulibaly,Nantes,FW,197
217874,A. Toure,Nantes,MD,186
366573,A. Olliero,Nantes,GK,193
25519,M. Dupe,Nantes,GK,186
209028,A. Thomasson,Nantes,MD,177
54315,S. Mbodji,Nantes,DF,192
25605,E. Sala,Nantes,FW,187
43515,A. Girotto,Nantes,MD,186
278913,J. ,Nantes,MD,182
26276,N. Pallois,Nantes,DF,189
20685,R. Krhin,Nantes,MD,189
229697,Y. Bammou,Nantes,FW,188
37714,Y. Ghanassy,Nantes,MD,173
21006,L. Tonelli,Napoli,DF,183
83575,V. Chiriches,Napoli,DF,184
300830,A. Ounas,Napoli,FW,172
40774,R. Barbosa,Napoli,GK,186
21385,L. Insigne,Napoli,FW,163
21173,C. Maggio,Napoli,DF,184
21171,M. Hamsik,Napoli,MD,183
3300,R. Tortajada,Napoli,DF,190
25726,K. Koulibaly,Napoli,DF,195
122,D. Mertens,Napoli,FW,169
21315,J. Filho,Napoli,MD,180
21001,E. Hysaj,Napoli,DF,180
25662,D. Ramirez,Napoli,GK,183
3313,J. Bueno,Napoli,FW,178
284315,M. ,Napoli,MD,180
288423,Z. Machach,Napoli,MD,184
99902,P. Zielinski,Napoli,MD,180
99452,A. Milik,Napoli,FW,186
22107,M. Duarte,Napoli,DF,170
40726,A. Loureiro,Napoli,MD,175
92864,O. Karnezis,Napoli,GK,190
22817,L. Sepe,Napoli,GK,185
374013,A. Diawara,Napoli,MD,184
25849,F. Ghoulam,Napoli,DF,188
7974,R. Elliot,Newcastle United,GK,188
240270,F. Woodman,Newcastle United,GK,187
8004,C. Clark,Newcastle United,DF,188
94764,Y. Muto,Newcastle United,FW,179
8833,J. Lascelles,Newcastle United,DF,189
3436,J. Gaitan,Newcastle United,DF,180
254898,R. Nascimento,Newcastle United,MD,182
3523,F. Lejeune,Newcastle United,DF,190
70215,C. Twasam,Newcastle United,MD,172
61962,S. Ki,Newcastle United,MD,186
8826,K. Darlow,Newcastle United,GK,185
134294,I. Hayden,Newcastle United,MD,187
3577,J. Gimenez,Newcastle United,FW,186
7967,J. Shelvey,Newcastle United,MD,184
104851,M. Dubravka,Newcastle United,GK,191
230883,A. Gutierrez,Newcastle United,FW,179
21164,F. Fernandez,Newcastle United,DF,190
3327,J. Mato,Newcastle United,FW,192
50102,F. Schar,Newcastle United,DF,188
293686,J. Murphy,Newcastle United,MD,173
9227,M. Ritchie,Newcastle United,MD,173
252365,D. Yedlin,Newcastle United,DF,173
7978,P. Dummett,Newcastle United,DF,183
8620,M. Diame,Newcastle United,MD,185
393228,M. Sarr,Nice,DF,182
25410,A. Plea,Nice,FW,181
437011,H. Mahou,Nice,MD,180
408827,B. Srarfi,Nice,MD,176
352992,J. Makengo,Nice,MD,177
296888,O. Boscagli,Nice,DF,181
28230,A. Tameze,Nice,MD,180
8326,M. Balotelli,Nice,FW,189
412701,I. Sacko,Nice,FW,183
266286,M. Barbosa,Nice,DF,182
286388,A. Lusamba,Nice,MD,180
521939,I. Ganago,Nice,FW,176
28314,C. Herelle,Nice,DF,188
25427,C. Jallet,Nice,DF,178
26135,M. Marchand,Nice,DF,185
131959,J. Seri,Nice,MD,168
231166,G. Lloris,Nice,DF,191
26633,A. Souquet,Nice,DF,179
276211,A. Saint-Maximin,Nice,FW,173
214609,Y. Cardinale,Nice,GK,181
228983,W. Cyprien,Nice,MD,180
26093,M. Bihan,Nice,FW,184
328488,P. Burner,Nice,DF,170
134542,N. Mendy,Nice,MD,168
326946,R. Coly,Nice,DF,185
277629,P. Melou,Nice,MD,185
301016,R. Perraud,Nice,DF,173
149050,M. Hassen,Nice,GK,186
15010,D. Santos,Nice,DF,188
367041,Y. Clementia,Nice,GK,188
86745,W. Benitez,Nice,GK,191
1712,K. Tete,Olympique Lyonnais,DF,180
28115,N. Fekir,Olympique Lyonnais,MD,173
228946,G. Cornet,Olympique Lyonnais,FW,179
294695,T. Alvaro,Olympique Lyonnais,MD,181
25996,M. Yanga-Mbiwa,Olympique Lyonnais,DF,184
142755,B. Traore,Olympique Lyonnais,FW,181
404226,M. Maolida,Olympique Lyonnais,FW,180
102,M. Filho,Olympique Lyonnais,DF,191
449985,A. Gouiri,Olympique Lyonnais,FW,180
26971,M. Gorgelin,Olympique Lyonnais,GK,187
276979,F. Mendy,Olympique Lyonnais,DF,178
25403,J. Ferri,Olympique Lyonnais,MD,172
397046,H. Aouar,Olympique Lyonnais,MD,175
5167,M. Mejia,Olympique Lyonnais,FW,182
242446,L. Dubois,Olympique Lyonnais,DF,178
342743,L. Tousart,Olympique Lyonnais,MD,185
397039,A. Racioppi,Olympique Lyonnais,GK,186
70981,F. Oliveira,Olympique Lyonnais,DF,178
497355,W. Geubbels,Olympique Lyonnais,FW,185
7920,R. Silva,Olympique Lyonnais,DF,172
25382,A. Lopes,Olympique Lyonnais,GK,184
118,M. Depay,Olympique Lyonnais,FW,176
25557,J. Morel,Olympique Lyonnais,DF,172
339812,P. Gueye,Olympique Lyonnais,MD,180
25598,G. Sertic,Olympique Marseille,MD,183
25552,S. Mandanda,Olympique Marseille,GK,185
366401,A. Anguissa,Olympique Marseille,MD,184
25781,Y. Pele,Olympique Marseille,GK,196
86338,L. Ocampos,Olympique Marseille,FW,187
230626,D. Caleta-Car,Olympique Marseille,DF,192
134494,V. Germain,Olympique Marseille,FW,180
404216,B. Kamara,Olympique Marseille,DF,184
280115,M. Lopez,Olympique Marseille,MD,167
70088,R. Fonseca,Olympique Marseille,DF,189
25784,A. Abdennour,Olympique Marseille,DF,187
25770,F. Thauvin,Olympique Marseille,FW,179
25714,D. Payet,Olympique Marseille,MD,175
14722,L. Dias,Olympique Marseille,MD,187
25743,B. Sarr,Olympique Marseille,MD,177
25988,H. Nsame,Olympique Marseille,DF,180
275243,S. Khaoui,Olympique Marseille,MD,182
237274,N. Radonjic,Olympique Marseille,MD,185
209086,M. Sanson,Olympique Marseille,MD,180
94695,H. Sakai,Olympique Marseille,DF,183
3276,A. Rami,Olympique Marseille,DF,190
93331,K. Mitroglou,Olympique Marseille,FW,188
28123,C. N'Jie,Olympique Marseille,FW,175
214628,J. Amavi,Olympique Marseille,DF,176
3315,L. Diarra,PSG,MD,173
397030,S. Nsoki,PSG,DF,185
15062,K. Trapp,PSG,GK,189
356237,G. Celso,PSG,MD,177
3314,A. Hernandez,PSG,MD,180
40539,M. ,PSG,DF,183
25418,A. Areola,PSG,GK,195
25440,J. Pastore,PSG,MD,187
3326,J. Ruiz,PSG,FW,178
21174,E. Gomez,PSG,FW,184
21383,M. Verratti,PSG,MD,165
14862,J. Draxler,PSG,MD,187
20394,T. Silva,PSG,DF,183
15198,J. Choupo-Moting,PSG,FW,191
237034,G. Guedes,PSG,FW,179
353833,K. Lottin,PSG,FW,178
347200,C. Nkunku,PSG,MD,178
231138,P. Kimpembe,PSG,DF,183
209117,A. Rabiot,PSG,MD,188
40810,N. Junior,PSG,FW,175
3334,D. Silva,PSG,DF,172
37824,T. Meunier,PSG,DF,190
134540,L. Kurzawa,PSG,DF,182
4452,Y. Izeta,PSG,DF,181
393247,I. Konate,RB Leipzig,DF,192
65596,M. Sabitzer,RB Leipzig,MD,177
406682,A. Lookman,RB Leipzig,MD,174
289711,N. Keita,RB Leipzig,MD,172
56274,Y. Poulsen,RB Leipzig,FW,193
258252,L. Klostermann,RB Leipzig,DF,189
15937,D. Demme,RB Leipzig,MD,170
16110,K. Kampl,RB Leipzig,MD,178
15810,D. Kaiser,RB Leipzig,MD,171
296341,B. Junior,RB Leipzig,DF,186
15069,W. Orban,RB Leipzig,DF,186
352988,D. Upamecano,RB Leipzig,DF,185
65027,S. Ilsanker,RB Leipzig,MD,189
18579,M. Halstenberg,RB Leipzig,DF,187
49883,Y. Mvogo,RB Leipzig,GK,190
9611,P. Gulacsi,RB Leipzig,GK,190
18544,B. Schmitz,RB Leipzig,DF,182
173214,T. Werner,RB Leipzig,FW,180
51132,E. Forsberg,RB Leipzig,MD,179
279780,J. Augustin,RB Leipzig,FW,177
70975,A. Bangna,RB Leipzig,FW,173
282804,K. Laimer,RB Leipzig,MD,180
3296,A. Garrido,Real Betis,GK,191
364850,H. Adames,Real Betis,DF,184
3270,A. Fernandez,Real Betis,DF,183
364820,L. Garcia,Real Betis,FW,180
5268,S. Limones,Real Betis,FW,178
56009,R. Durmisi,Real Betis,DF,168
3791,Z. Feddal,Real Betis,DF,190
3604,R. Martin,Real Betis,FW,174
3788,J. Maas,Real Betis,DF,185
225946,A. Ayala,Real Betis,FW,180
247212,R. Mazuelos,Real Betis,DF,173
247219,V. Ferrando,Real Betis,MD,183
388832,J. Gallardo,Real Betis,MD,170
4320,J. Blazquez,Real Betis,GK,195
3571,J. Rodriguez,Real Betis,MD,179
25461,R. Boudebouz,Real Betis,MD,177
37762,W. Carvalho,Real Betis,MD,187
14836,T. Inui,Real Betis,MD,169
346195,F. Pena,Real Betis,MD,189
70120,F. Fernandez,Real Betis,MD,186
3384,J. Hernandez,Real Betis,MD,169
3358,C. Herrera,Real Betis,FW,178
26307,A. Mandi,Real Betis,DF,184
4319,D. Hernandez,Real Betis,GK,182
3335,M. Aregall,Real Betis,DF,184
372753,F. Martin,Real Betis,FW,185
4501,D. Ramos,Real Madrid,DF,173
344132,T. Hernandez,Real Madrid,DF,184
4498,L. Iglesias,Real Madrid,FW,173
279538,M. Moreno,Real Madrid,MD,184
8287,L. Modric,Real Madrid,MD,172
3785,F. Cortes,Real Madrid,GK,191
40756,C. Casimiro,Real Madrid,MD,185
8278,G. Bale,Real Madrid,FW,185
288091,M. Willemsen,Real Madrid,MD,182
3306,S. Garcia,Real Madrid,DF,184
3309,R. Varane,Real Madrid,DF,191
3429,T. Courtois,Real Madrid,GK,199
14723,T. Kroos,Real Madrid,MD,183
3915,K. Gamboa,Real Madrid,GK,185
278289,A. Arzallus,Real Madrid,DF,175
326523,D. Fernandez,Real Madrid,MD,179
3563,F. Suarez,Real Madrid,MD,176
3321,K. Benzema,Real Madrid,FW,185
473326,M. Wade,Real Madrid,GK,189
3310,M. Junior,Real Madrid,DF,174
282441,J. Lazaro,Real Madrid,DF,183
3304,J. Iglesias,Real Madrid,DF,180
344120,B. Moya,Real Madrid,FW,182
352985,L. Zidane,Real Madrid,GK,183
3680,D. Veillet,Real Sociedad,MD,186
3795,H. Herrera,Real Sociedad,DF,183
225996,D. Rios,Real Sociedad,DF,186
209012,K. Rodrigues,Real Sociedad,DF,170
261127,A. Januzaj,Real Sociedad,MD,182
339789,M. Zazon,Real Sociedad,MD,187
3681,I. Arruti,Real Sociedad,FW,187
3677,R. Gutierrez,Real Sociedad,MD,181
395114,I. Elorza,Real Sociedad,MD,180
3672,C. Diez,Real Sociedad,DF,189
86212,G. Rulli,Real Sociedad,GK,189
3828,R. Navas,Real Sociedad,DF,186
279560,A. Espinosa,Real Sociedad,DF,174
279566,J. Aldalur,Real Sociedad,MD,179
3282,S. Madrazo,Real Sociedad,MD,180
279571,J. Orgilles,Real Sociedad,FW,180
3676,A. Andonegi,Real Sociedad,MD,179
278288,A. Irribaria,Real Sociedad,DF,180
3576,J. Lopez,Real Sociedad,FW,172
40770,W. Silva,Real Sociedad,FW,189
3994,M. Rumbo,Real Sociedad,GK,188
3663,A. Martinez,Real Sociedad,GK,191
3667,A. Madureno,Real Sociedad,DF,179
355599,M. Ugarte,Real Sociedad,MD,181
25826,B. Andre,Rennes,MD,180
367146,N. Janvier,Rennes,MD,173
271888,S. Lamonge,Rennes,MD,170
288415,S. Toufiqui,Rennes,MD,173
372547,G. Nyamsi,Rennes,DF,194
228981,B. Bourigeaud,Rennes,MD,178
26610,D. Sakho,Rennes,FW,184
25399,M. Zeffane,Rennes,DF,176
240507,E. Gertmonas,Rennes,GK,192
25637,R. Danze,Rennes,DF,184
25633,A. Diallo,Rennes,GK,191
25625,L. Baal,Rennes,DF,176
229124,A. Hunou,Rennes,MD,176
334720,R. Bensebaini,Rennes,DF,186
366581,J. Gnagnon,Rennes,DF,182
247162,B. Llamas,Rennes,FW,177
366571,C. Maouassa,Rennes,MD,170
301013,J. Gelin,Rennes,DF,182
82690,T. Koubek,Rennes,GK,198
25406,Y. Gourcuff,Rennes,MD,185
25470,S. Prcic,Rennes,MD,181
228963,H. Traore,Rennes,DF,175
325781,J. Siliki,Rennes,MD,183
448079,I. Sarr,Rennes,MD,178
70711,E. Sitoe,Rennes,DF,188
405602,M. Antonucci,Roma,FW,181
239290,E. Capradossi,Roma,DF,185
92966,K. Manolas,Roma,DF,189
114,K. Strootman,Roma,MD,186
20879,R. Nainggolan,Roma,MD,176
25405,M. Gonalons,Roma,MD,187
234359,P. Schick,Roma,FW,186
350991,N. Abdullahi,Roma,DF,180
20438,D. Rossi,Roma,MD,184
99430,L. Skorupski,Roma,GK,190
137298,J. Silva,Roma,DF,180
20518,J. Jesus,Roma,DF,185
50798,R. Olsen,Roma,GK,196
289122,R. Karsdorp,Roma,DF,182
487020,N. Zaniolo,Roma,MD,190
340019,G. Silva,Roma,MD,175
23149,G. Defrel,Roma,FW,180
3475,D. Perotti,Roma,FW,179
350032,C. Under,Roma,FW,173
3463,F. Fazio,Roma,DF,195
8200,S. N'Zonzi,Roma,MD,196
328333,L. Pellegrini,Roma,MD,186
284470,A. Coric,Roma,MD,176
22566,A. Florenzi,Roma,MD,173
8327,E. Dzeko,Roma,FW,193
8306,A. Kolarov,Roma,DF,187
20418,S. Shaarawy,Roma,FW,178
397239,L. Pellegrini,Roma,DF,178
21098,A. Gomis,SPAL,GK,194
21620,J. Kurtic,SPAL,MD,186
134420,F. Costa,SPAL,DF,176
99661,T. Cionek,SPAL,DF,183
226200,M. Lazzari,SPAL,MD,174
21114,M. Antenucci,SPAL,FW,178
24725,G. Poluzzi,SPAL,GK,186
20503,S. Floccari,SPAL,FW,180
286215,A. Meret,SPAL,GK,190
350569,L. Simic,SPAL,DF,195
20928,F. Belo,SPAL,DF,188
263432,F. Vicari,SPAL,DF,190
20911,P. Schiattarella,SPAL,MD,178
20661,A. Paloschi,SPAL,FW,182
170738,S. Vaisanen,SPAL,DF,190
20723,B. Salamon,SPAL,DF,196
134435,A. Grassi,SPAL,MD,184
45579,E. Bilher,SPAL,MD,173
50807,P. Konate,SPAL,DF,178
339192,M. Vitale,SPAL,MD,177
239298,F. Bonazzoli,SPAL,FW,182
7850,J. Djourou-Gbadjere,SPAL,DF,191
21517,E. Schiavon,SPAL,MD,178
146590,F. Mattiello,SPAL,DF,182
20448,F. Viviani,SPAL,MD,180
25514,P. Madiba,Saint-Etienne,MD,180
134797,H. Junior,Saint-Etienne,MD,188
25643,K. Catherine,Saint-Etienne,DF,183
25700,M. Debuchy,Saint-Etienne,DF,177
1751,O. Tannane,Saint-Etienne,FW,177
278867,S. Janko,Saint-Etienne,DF,181
351851,V. Goncalves,Saint-Etienne,MD,0
